run_id,ts,suite,config,kv_dtype,model_key,gpu,task,idx,metric,score,gold,pred,latency_ms,out_sha1,out_len,prompt_tokens,max_new_tokens,truncated,gpu_kv_cache_tokens,desc,own_gpu_intruders,foreign_gpu_count,foreign_max_util,level,log
20260901-193410-m5-ruler,2026-09-01T19:35:48.795245+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,10,string_match_all,1.0,7445233, 7445233.,4379.4,246db1efd927862f,9,16274,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:35:54.002812+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,11,string_match_all,1.0,5366387," 5366387. This can be found in the section where various special magic numbers are listed, corresponding to different terms or concepts. Each entry provides a unique number, and for ""panicky-skate,"" this number is specified as 5366387. If you have any other questions or need further assistance, feel",4951.4,4895950541639f76,313,16250,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:35:58.955040+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,12,string_match_all,1.0,6959099," 6959099. This can be found directly stated in the text: ""One of the special magic numbers for disgusted-carport is: 6959099.""",4676.4,be6dee876ee56163,126,16273,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:03.677872+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,13,string_match_all,1.0,1276839,: 1276839.,4445.6,9c37e3dfd85dab02,10,16272,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:08.692000+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,14,string_match_all,1.0,9119083," 9119083. This can be found directly stated in the text: ""One of the special magic numbers for hysterical-restroom is: 9119083.""",4753.2,d8ba88189a96c84b,128,16273,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:13.665616+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,15,string_match_all,1.0,2009288," 2009288. This can be found directly stated in the text: ""One of the special magic numbers for illegal-user is: 2009288.""",4709.2,bc4e14e05e7de9db,121,16275,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:18.667320+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,16,string_match_all,1.0,7321755," 7321755. This can be found in the sentence: ""One of the special magic numbers for noisy-hotdog is: 7321755.""",4739.3,f3bdd20970b59017,109,16283,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:23.831005+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,17,string_match_all,1.0,8441637," 8441637. This can be found in the section where various special magic numbers are listed, corresponding to different terms or concepts. In this case, ""deeply-carving"" is associated with the number 8441637.",4895.6,36b5ecb82d9b97e3,206,16279,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:28.593069+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,18,string_match_all,1.0,3640479, 3640479.,4500.3,21f73410b94ac393,9,16302,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:33.398445+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,19,string_match_all,1.0,2472565,: 2472565.,4533.7,4cf9eb14c1cb0589,10,16282,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:38.456040+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,20,string_match_all,1.0,8089191," 8089191. This can be found directly stated in the text: ""One of the special magic numbers for Early-drag is: 8089191.""",4801.4,cf98806aed763f3b,119,16239,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:43.503561+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,21,string_match_all,1.0,1709659," 1709659. This can be found in the sentence: ""One of the special magic numbers for righteous-poker is: 1709659.""",4775.9,59b23c6c27635ea6,112,16286,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:48.310348+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,22,string_match_all,1.0,1014686,: 1014686.,4539.7,bc2a288adad5f6ab,10,16244,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:53.140324+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,23,string_match_all,1.0,1222665,: 1222665.,4564.8,b4d2711fa1901554,10,16286,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:36:58.203092+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,24,string_match_all,1.0,9728584," 9728584. This can be found directly stated in the sentence: ""One of the special magic numbers for relieved-table is: 9728584.""",4797.8,d2bafe24689ff10b,127,16244,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:03.020798+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,25,string_match_all,1.0,4322869,: 4322869.,4543.4,8f32394355cb94d4,10,16256,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:07.839235+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,26,string_match_all,1.0,9206502,: 9206502.,4561.4,0a598ec8bc66cd97,10,16281,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:12.641472+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,27,string_match_all,1.0,2779604,: 2779604.,4536.6,579862a1cccbb580,10,16205,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:17.913301+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,28,string_match_all,1.0,5311913," 5311913. This can be found in the section where various special magic numbers are listed for different concepts or items. Each entry includes a name followed by its corresponding special magic number, and for ""spurious-hanger,"" the number given is 5311913.",5014.7,b60a32c836c1c22a,257,16257,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:22.997650+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_2,29,string_match_all,1.0,5762693," 5762693. This can be found directly stated in the given information: ""One of the special magic numbers for decisive-enquiry is: 5762693.""",4822.0,013500cd49e7d569,138,16250,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:28.041432+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,0,string_match_all,1.0,23b8c1e9-3924-46de-beb1-3b9046685257,: 23b8c1e9-3924-46de-beb1-3b9046685257.,4785.5,9259afa9116129b1,39,16213,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:33.022925+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,1,string_match_all,1.0,4cae8e39-e278-419b-94aa-01f9ef63cd2c,: 4cae8e39-e278-419b-94aa-01f9ef63cd2c.,4707.7,fdff654643474acb,39,16165,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:38.034944+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,2,string_match_all,1.0,4ebcd9b2-2699-490d-8166-26403bdac5b8,: 4ebcd9b2-2699-490d-8166-26403bdac5b8.,4748.4,348554d541fa2853,39,16173,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:43.036490+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,3,string_match_all,1.0,fda8151d-80aa-4217-a1f9-03dd58bc515a, fda8151d-80aa-4217-a1f9-03dd58bc515a.,4737.7,753f06f78b144d1b,38,16170,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:48.045681+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,4,string_match_all,1.0,938f2904-efe7-4aa3-b113-400de2bc9157, 938f2904-efe7-4aa3-b113-400de2bc9157.,4747.0,662af30eab8d7be4,38,16249,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:53.041722+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,5,string_match_all,1.0,e70e4d4d-2394-4ce2-8a77-6dfd879352d6, e70e4d4d-2394-4ce2-8a77-6dfd879352d6.,4740.9,d5a41ed8edac6cd8,38,16181,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:37:58.064396+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,6,string_match_all,1.0,34c48855-777f-4a24-a9c2-02908021bcf8, 34c48855-777f-4a24-a9c2-02908021bcf8.,4759.3,139e5921d65b161d,38,16205,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:03.101453+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,7,string_match_all,1.0,052d7432-e696-4330-b825-c74157084198, 052d7432-e696-4330-b825-c74157084198.,4768.6,be927abc2409cd37,38,16189,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:08.135535+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,8,string_match_all,1.0,940b7b7f-ba7f-4ef5-bb79-ba32709e4c52, **940b7b7f-ba7f-4ef5-bb79-ba32709e4c52**.,4776.2,10bd38838fcae48b,42,16204,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:13.202402+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,9,string_match_all,1.0,978a3568-ac2c-415f-8517-0e0076ed6386,: 978a3568-ac2c-415f-8517-0e0076ed6386.,4812.8,884a33e3aa9e8014,39,16260,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:18.214355+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,10,string_match_all,1.0,684be6d7-fb4f-4d06-9c49-ae7e3f079629,: 684be6d7-fb4f-4d06-9c49-ae7e3f079629.,4755.7,bb3d8a8b71356822,39,16186,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:23.232281+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,11,string_match_all,1.0,37fa37a4-3af0-476b-b939-e5e127009acc, 37fa37a4-3af0-476b-b939-e5e127009acc.,4760.6,393ce717bc6f127a,38,16193,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:28.239418+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,12,string_match_all,1.0,e5ba38a1-7609-480c-a331-1e6b8852b559,: e5ba38a1-7609-480c-a331-1e6b8852b559.,4740.4,69acd8931932925e,39,16158,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:33.293229+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,13,string_match_all,1.0,d0cade42-6fbc-4c33-8f50-82cf1db9d29e,: d0cade42-6fbc-4c33-8f50-82cf1db9d29e.,4786.4,ae53ce345570fb7c,39,16227,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:38.281534+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,14,string_match_all,1.0,bfbf84a7-16f4-4c98-bdb4-1706acac13c1,: bfbf84a7-16f4-4c98-bdb4-1706acac13c1.,4731.2,489a4309ac4190fd,39,16190,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:43.253764+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,15,string_match_all,1.0,dd730cd1-6793-439e-b2bf-b8ec3e61cfc5,: dd730cd1-6793-439e-b2bf-b8ec3e61cfc5.,4714.2,93f2752c3f9898b5,39,16108,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:48.248167+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,16,string_match_all,1.0,7f2a28ed-d30e-4b3d-b117-db86d8fd457c, **7f2a28ed-d30e-4b3d-b117-db86d8fd457c**.,4736.7,ba06c241b536d446,42,16176,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:53.247617+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,17,string_match_all,1.0,c043288b-be29-4a7d-9bf1-9fb91d5a43be,: c043288b-be29-4a7d-9bf1-9fb91d5a43be.,4732.5,821a6fdaffa4b9ec,39,16216,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:38:58.286888+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,18,string_match_all,1.0,a4b20830-611d-4b48-af59-2b601912d637, a4b20830-611d-4b48-af59-2b601912d637.,4769.3,cbe9f8e943e7455a,38,16218,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:03.278076+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,19,string_match_all,1.0,7fa93876-b698-4782-a271-89cb15afa66e,: 7fa93876-b698-4782-a271-89cb15afa66e.,4733.4,962e218a2ea68337,39,16114,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:08.270029+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,20,string_match_all,1.0,81fd96d4-c1ba-421b-a9d6-603c006d19d3, **81fd96d4-c1ba-421b-a9d6-603c006d19d3**.,4738.8,cf055c31c3ea59ce,42,16178,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:13.297218+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,21,string_match_all,1.0,6b68f26a-2f0b-444d-80ee-9423adb5c8b2, 6b68f26a-2f0b-444d-80ee-9423adb5c8b2.,4760.8,91dd8f3f1859bda0,38,16209,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:18.342221+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,22,string_match_all,1.0,e8a58085-cb78-4af0-9a26-17b719960163,: e8a58085-cb78-4af0-9a26-17b719960163.,4784.4,0a84a994b89c0f2b,39,16179,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:23.387720+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,23,string_match_all,1.0,7150fd13-1a78-400a-b26d-f00b07a8a499,: 7150fd13-1a78-400a-b26d-f00b07a8a499.,4782.1,bcce404c192edfc2,39,16244,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:28.418075+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,24,string_match_all,1.0,e221db1c-c97e-45f4-8c77-f194a58bc18d,: e221db1c-c97e-45f4-8c77-f194a58bc18d.,4771.0,f0395da62ea0ee7c,39,16229,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:33.527876+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,25,string_match_all,1.0,73e239d1-60c4-4211-9393-44f3c814bf66, **73e239d1-60c4-4211-9393-44f3c814bf66**.,4844.6,b0d02eb696913999,42,16255,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:38.541224+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,26,string_match_all,1.0,cc36f66f-c764-44b5-a41f-0476907aac3a,: cc36f66f-c764-44b5-a41f-0476907aac3a.,4756.0,8021c1ab9e397436,39,16227,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:43.596322+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,27,string_match_all,1.0,6ae2e12c-c6f6-4395-a63e-c2841b2794a6, 6ae2e12c-c6f6-4395-a63e-c2841b2794a6.,4797.0,ba632ab714f979f5,38,16254,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:48.623916+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,28,string_match_all,1.0,cc253fd1-9a4b-401f-bdbb-6c03a1b4c292, cc253fd1-9a4b-401f-bdbb-6c03a1b4c292.,4757.7,8119a13ba6120d78,38,16177,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:53.752595+08:00,ruler,bf16,auto,qwen-awq,5,niah_multikey_3,29,string_match_all,1.0,f60d1440-cc6a-4e3f-af29-de1005f7778c, f60d1440-cc6a-4e3f-af29-de1005f7778c.,4719.7,4aa04b01b8a99339,38,16208,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:39:59.611159+08:00,ruler,bf16,auto,qwen-awq,5,niah_multivalue,0,string_match_all,1.0,2867825 | 1419610 | 5614226 | 5108603,": 2867825, 5108603, 1419610, and 5614226. These numbers appear as part of the instructions given by the speaker.   To summarize: - First number: 2867825 - Second number: 5108603 - Third number: 1419610 - Fourth number: 5614226  These numbers were repeated multiple times throughout the text, each tim",5596.2,f0a1871aeeb57bd5,339,16252,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:40:04.880865+08:00,ruler,bf16,auto,qwen-awq,5,niah_multivalue,1,string_match_all,1.0,3452201 | 6958620 | 1921737 | 6548545,": 3452201, 6958620, 6548545, and 1921737. These numbers were embedded within the repeated phrases ""The grass is green. The sky is blue. The sun is yellow. Here we go. There and back again."" throughout the text. Each number appears at different points in the text, and they are interspersed with the s",5001.4,424623de22a9524f,384,16240,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:40:10.439128+08:00,ruler,bf16,auto,qwen-awq,5,niah_multivalue,2,string_match_all,1.0,4922629 | 9480294 | 3529737 | 6160153,": 6160153, 3529737, 4922629, and 9480294. These numbers are repeated throughout the text as part of the instructions given by the speaker.   Please note that the repetition of these numbers does not provide any additional information beyond what is explicitly stated in the text. If you have any furt",5292.2,53f68d527c339f20,371,16246,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
20260901-193410-m5-ruler,2026-09-01T19:40:14.050051+08:00,ruler,bf16,auto,qwen-awq,5,niah_multivalue,3,string_match_all,1.0,4923864 | 8806477 | 6815377 | 9432274,": 6815377, 8806477, 9432274, and 4923864. These numbers were highlighted as ""special magic numbers"" in your message.   Please let me know if you need any clarification or have additional questions! 😊",3354.4,a9b9cc2c7517f030,199,16258,128,0,288425,無損基準,0,6,100,HEAVY,/ssd7/hungwei/paper-hkv/runs/20260901-193410-m5-ruler/bf16/server.log
